tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
237561	Candida albicans SC5314	3646981	0	live	HEX1	CAALFM_C503610WA	Hex1p	Hex1p		5	NC_032093.1	805339	807027	plus	1		
237561	Candida albicans SC5314	3646710	0	live	VMA2	CAALFM_CR05780WA	H(+)-transporting V1 sector ATPase subunit B	H(+)-transporting V1 sector ATPase subunit B		R	NC_032096.1	1224232	1225770	plus	1		
237561	Candida albicans SC5314	3646697	0	live	PTC4	CAALFM_CR05740CA	type 2C protein phosphatase	type 2C protein phosphatase		R	NC_032096.1	1217854	1218891	minus	1		
237561	Candida albicans SC5314	3646630	0	live	STE2	CAALFM_CR06610WA	alpha-factor pheromone receptor	alpha-factor pheromone receptor		R	NC_032096.1	1418649	1420058	plus	1		
237561	Candida albicans SC5314	3646626	0	live	GCN5	CAALFM_CR06710CA	histone acetyltransferase	histone acetyltransferase		R	NC_032096.1	1441949	1443298	minus	1		
237561	Candida albicans SC5314	3646566	0	live	RTA3	CAALFM_C206460WA	Rta3p	Rta3p		2	NC_032090.1	1314688	1316082	plus	1		
237561	Candida albicans SC5314	3646562	0	live	GIT1	CAALFM_C206590CA	Git1p	Git1p		2	NC_032090.1	1334165	1335724	minus	1		
237561	Candida albicans SC5314	3646506	0	live	SAM4	CAALFM_C108410CA	S-adenosylmethionine-homocysteine S-methyltransferase	S-adenosylmethionine-homocysteine S-methyltransferase		1	NC_032089.1	1850368	1851303	minus	1		
237561	Candida albicans SC5314	3646157	0	live	VPH1	CAALFM_C405240CA	H(+)-transporting V0 sector ATPase subunit a	H(+)-transporting V0 sector ATPase subunit a		4	NC_032092.1	1134817	1137282	minus	1		
237561	Candida albicans SC5314	3646152	0	live	EDC3	CAALFM_C405190CA	Edc3p	Edc3p		4	NC_032092.1	1125094	1126632	minus	1		
237561	Candida albicans SC5314	3646146	0	live	ICL1	CAALFM_C104500WA	isocitrate lyase 1	isocitrate lyase 1		1	NC_032089.1	929091	930743	plus	1		
237561	Candida albicans SC5314	3646054	0	live	PIF1	CAALFM_CR07360WA	DNA helicase	DNA helicase		R	NC_032096.1	1600181	1602901	plus	1		
237561	Candida albicans SC5314	3645961	0	live	NAG6	CAALFM_C604570WA	dynamin-like GTPase	dynamin-like GTPase		6	NC_032094.1	1016757	1019129	plus	1		
237561	Candida albicans SC5314	3645876	0	live	IPL1	CAALFM_C602320CA	aurora kinase	aurora kinase		6	NC_032094.1	481253	482839	minus	1		
237561	Candida albicans SC5314	3645372	0	live	HWP1	CAALFM_C403570WA	Hwp1p	Hwp1p		4	NC_032092.1	762835	764739	plus	1		
237561	Candida albicans SC5314	3645348	0	live	PHO84	CAALFM_C111480WA	phosphate transporter	phosphate transporter		1	NC_032089.1	2522233	2523870	plus	1		
237561	Candida albicans SC5314	3645326	0	live	CAALFM_C111790WA	CAALFM_C111790WA	bifunctional thymidylate/uridylate kinase	bifunctional thymidylate/uridylate kinase		1	NC_032089.1	2584053	2584727	plus	1		
237561	Candida albicans SC5314	3645220	0	live	SWR1	CAALFM_C207560WA	chromatin-remodeling protein	chromatin-remodeling protein		2	NC_032090.1	1539744	1544669	plus	1		
237561	Candida albicans SC5314	3645029	0	live	ECM7	CAALFM_C400180WA	Ecm7p	Ecm7p		4	NC_032092.1	28147	29691	plus	1		
237561	Candida albicans SC5314	3645005	0	live	FRP1	CAALFM_C400110CA	Frp1p	Frp1p		4	NC_032092.1	15792	17456	minus	1		
237561	Candida albicans SC5314	3644696	0	live	MAD2	CAALFM_C104080WA	spindle checkpoint protein	spindle checkpoint protein		1	NC_032089.1	857251	857895	plus	1		
237561	Candida albicans SC5314	3644691	0	live	WAR1	CAALFM_C103740WA	War1p	War1p		1	NC_032089.1	781112	783955	plus	1		
237561	Candida albicans SC5314	3644583	0	live	GAL10	CAALFM_C102150WA	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase		1	NC_032089.1	452164	454191	plus	1		
237561	Candida albicans SC5314	3644561	0	live	PLB1	CAALFM_C601990WA	Plb1p	Plb1p		6	NC_032094.1	405913	407730	plus	1		
237561	Candida albicans SC5314	3644450	0	live	ADA2	CAALFM_C110860CA	chromatin-binding transcription regulator	chromatin-binding transcription regulator		1	NC_032089.1	2404309	2405646	minus	1		
237561	Candida albicans SC5314	3644405	0	live	MNN2	CAALFM_C110720CA	Mnn2p	Mnn2p		1	NC_032089.1	2378686	2380479	minus	1		
237561	Candida albicans SC5314	3644061	0	live	DDR48	CAALFM_C209220WA	DNA damage-responsive protein 48	DNA damage-responsive protein 48		2	NC_032090.1	1889869	1890507	plus	1		
237561	Candida albicans SC5314	3644056	0	live	ARC18	CAALFM_C601140CA	Arc18p	Arc18p		6	NC_032094.1	221639	222187	minus	1		
237561	Candida albicans SC5314	3643806	0	live	INP51	CAALFM_C209770CA	phosphoinositide 5-phosphatase	phosphoinositide 5-phosphatase		2	NC_032090.1	1994898	1997858	minus	1		
237561	Candida albicans SC5314	3643783	0	live	MTW1	CAALFM_C209840WA	MIND complex subunit	MIND complex subunit		2	NC_032090.1	2013163	2014107	plus	1		
237561	Candida albicans SC5314	3643763	0	live	PAP1	CAALFM_C501780WA	polynucleotide adenylyltransferase	polynucleotide adenylyltransferase		5	NC_032093.1	400477	402144	plus	1		
237561	Candida albicans SC5314	3643755	0	live	TAC1	CAALFM_C501840CA	Tac1p	Tac1p		5	NC_032093.1	416400	419345	minus	1		
237561	Candida albicans SC5314	3643745	0	live	HSP12	CAALFM_C502080CA	Hsp12p	Hsp12p		5	NC_032093.1	466337	466720	minus	1		
237561	Candida albicans SC5314	3643503	0	live	OLE2	CAALFM_C207090CA	Ole2p	Ole2p		2	NC_032090.1	1445733	1447313	minus	1		
237561	Candida albicans SC5314	3642973	0	live	SUR2	CAALFM_C202860WA	sphingosine hydroxylase	sphingosine hydroxylase		2	NC_032090.1	572923	573951	plus	1		
237561	Candida albicans SC5314	3642654	0	live	HAP5	CAALFM_C500940CA	Hap5p	Hap5p		5	NC_032093.1	214536	215582	minus	1		
237561	Candida albicans SC5314	3642634	0	live	GIT3	CAALFM_C500880CA	Git3p	Git3p		5	NC_032093.1	202590	204197	minus	1		
237561	Candida albicans SC5314	3642498	0	live	SFL1	CAALFM_CR05990CA	Sfl1p	Sfl1p		R	NC_032096.1	1255695	1258112	minus	1		
237561	Candida albicans SC5314	3642332	0	live	MAF1	CAALFM_C208120WA	RNA polymerase III-inhibiting protein	RNA polymerase III-inhibiting protein		2	NC_032090.1	1646053	1647380	plus	2		
237561	Candida albicans SC5314	3642329	0	live	PHM7	CAALFM_C208140CA	Phm7p	Phm7p		2	NC_032090.1	1649319	1652102	minus	1		
237561	Candida albicans SC5314	3642130	0	live	ARF1	CAALFM_CR08700CA	Arf1p	Arf1p		R	NC_032096.1	1875929	1876468	minus	1		
237561	Candida albicans SC5314	3642011	0	live	IRA2	CAALFM_C112450CA	Ras GTPase activating protein	Ras GTPase activating protein		1	NC_032089.1	2708975	2716906	minus	1		
237561	Candida albicans SC5314	3641921	0	live	THI13	CAALFM_CR09290WA	4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase	4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase		R	NC_032096.1	1972214	1973233	plus	1		
237561	Candida albicans SC5314	3641893	0	live	CHS2	CAALFM_CR09020CA	chitin synthase	chitin synthase		R	NC_032096.1	1926708	1929737	minus	1		
237561	Candida albicans SC5314	3641717	0	live	LAC1	CAALFM_C305730CA	Lac1p	Lac1p		3	NC_032091.1	1283574	1284857	minus	1		
237561	Candida albicans SC5314	3641357	0	live	PRX1	CAALFM_C702810WA	thioredoxin peroxidase	thioredoxin peroxidase		7	NC_032095.1	605320	606051	plus	1		
237561	Candida albicans SC5314	3641247	0	live	RPS4A	CAALFM_C210620WA	Rps4ap	Rps4ap		2	NC_032090.1	2189809	2190597	plus	1		
237561	Candida albicans SC5314	3641143	0	live	PPG1	CAALFM_C405050CA	putative serine/threonine-protein kinase	putative serine/threonine-protein kinase		4	NC_032092.1	1077531	1078781	minus	1		
237561	Candida albicans SC5314	3641138	0	live	GYP1	CAALFM_C404710WA	Gyp1p	Gyp1p		4	NC_032092.1	1009525	1011219	plus	1		
237561	Candida albicans SC5314	3640763	0	live	NOT5	CAALFM_C108300WA	CCR4-NOT core subunit	CCR4-NOT core subunit		1	NC_032089.1	1820165	1822153	plus	1		
237561	Candida albicans SC5314	3640755	0	live	OLE1	CAALFM_C108360CA	stearoyl-CoA 9-desaturase	stearoyl-CoA 9-desaturase		1	NC_032089.1	1834255	1835715	minus	1		
237561	Candida albicans SC5314	3640748	0	live	MLT1	CAALFM_C108210CA	Mlt1p	Mlt1p		1	NC_032089.1	1795204	1800024	minus	1		
237561	Candida albicans SC5314	3640727	0	live	BUD6	CAALFM_C108120WA	Bud6p	Bud6p		1	NC_032089.1	1772645	1774756	plus	1		
237561	Candida albicans SC5314	3640710	0	live	OFR1	CAALFM_C108060WA	Ofr1p	Ofr1p		1	NC_032089.1	1756486	1756893	plus	1		
237561	Candida albicans SC5314	3640277	0	live	ALS5	CAALFM_C603690WA	Als5p	Als5p		6	NC_032094.1	782435	786478	plus	1		
237561	Candida albicans SC5314	3640195	0	live	RPS42	CAALFM_C101640WA	ribosomal 40S subunit protein S4A	ribosomal 40S subunit protein S4A		1	NC_032089.1	332721	334077	plus	2		
237561	Candida albicans SC5314	3640083	0	live	SHP1	CAALFM_CR01610CA	protein phosphatase regulator	protein phosphatase regulator		R	NC_032096.1	367035	368150	minus	1		
237561	Candida albicans SC5314	3639869	0	live	CHS7	CAALFM_C106010WA	Chs7p	Chs7p		1	NC_032089.1	1263838	1264770	plus	1		
237561	Candida albicans SC5314	3639849	0	live	HAC1	CAALFM_C106130CA	transcription factor	transcription factor		1	NC_032089.1	1284280	1285402	minus	2		
237561	Candida albicans SC5314	3639251	0	live	RBF1	CAALFM_C602840CA	Rbf1p	Rbf1p		6	NC_032094.1	586391	587995	minus	1		
237561	Candida albicans SC5314	3638973	0	live	FAA4	CAALFM_CR10160WA	long-chain fatty acid-CoA ligase	long-chain fatty acid-CoA ligase		R	NC_032096.1	2172466	2174556	plus	1		
237561	Candida albicans SC5314	3638886	0	live	SOD5	CAALFM_C200680CA	Sod5p	Sod5p		2	NC_032090.1	111314	112000	minus	1		
237561	Candida albicans SC5314	3638415	0	live	SES1	CAALFM_C302780WA	serine--tRNA ligase	serine--tRNA ligase		3	NC_032091.1	601266	602642	plus	1		
237561	Candida albicans SC5314	3638048	0	live	HGT12	CAALFM_C700280WA	Hgt12p	Hgt12p		7	NC_032095.1	41587	43167	plus	1		
237561	Candida albicans SC5314	3638008	0	live	FRP2	CAALFM_C700100WA	Frp2p	Frp2p		7	NC_032095.1	14047	15825	plus	1		
237561	Candida albicans SC5314	3637997	0	live	THG1	CAALFM_C700560CA	tRNA guanylyltransferase	tRNA guanylyltransferase		7	NC_032095.1	91359	92165	minus	1		
237561	Candida albicans SC5314	3637985	0	live	MAC1	CAALFM_C700510WA	Mac1p	Mac1p		7	NC_032095.1	82584	83879	plus	1		
237561	Candida albicans SC5314	3637970	0	live	FAR1	CAALFM_C700180WA	cyclin-dependent protein serine/threonine kinase inhibiting protein	cyclin-dependent protein serine/threonine kinase inhibiting protein		7	NC_032095.1	23536	25842	plus	1		
237561	Candida albicans SC5314	3637905	0	live	CRH11	CAALFM_C402900CA	transglycosylase	transglycosylase		4	NC_032092.1	599268	600629	minus	1		
237561	Candida albicans SC5314	3637853	0	live	CGR1	CAALFM_C402760CA	Cgr1p	Cgr1p		4	NC_032092.1	578111	579133	minus	1		
237561	Candida albicans SC5314	3637850	0	live	AHP1	CAALFM_C402410CA	thioredoxin peroxidase	thioredoxin peroxidase		4	NC_032092.1	486083	486613	minus	1		
237561	Candida albicans SC5314	3637810	0	live	HSL1	CAALFM_C502840CA	protein kinase	protein kinase		5	NC_032093.1	631817	636205	minus	1		
237561	Candida albicans SC5314	3637778	0	live	TRR1	CAALFM_C502710WA	thioredoxin-disulfide reductase	thioredoxin-disulfide reductase		5	NC_032093.1	611323	612285	plus	1		
237561	Candida albicans SC5314	3637352	0	live	CAK1	CAALFM_C204270WA	cyclin-dependent protein kinase-activating kinase	cyclin-dependent protein kinase-activating kinase		2	NC_032090.1	895055	896074	plus	1		
237561	Candida albicans SC5314	3636950	0	live	CUP9	CAALFM_C702040CA	Cup9p	Cup9p		7	NC_032095.1	449870	450904	minus	1		
237561	Candida albicans SC5314	3636902	0	live	NGG1	CAALFM_C103290WA	histone acetyltransferase	histone acetyltransferase		1	NC_032089.1	686628	688511	plus	1		
237561	Candida albicans SC5314	3636794	0	live	GSC1	CAALFM_C102420CA	1,3-beta-glucan synthase	1,3-beta-glucan synthase		1	NC_032089.1	505969	511662	minus	1		
237561	Candida albicans SC5314	3636640	0	live	CAP1	CAALFM_C302220WA	DNA-binding transcription factor	DNA-binding transcription factor		3	NC_032091.1	478901	480400	plus	1		
237561	Candida albicans SC5314	3636621	0	live	NCE103	CAALFM_C301300CA	carbonate dehydratase	carbonate dehydratase		3	NC_032091.1	275604	276449	minus	1		
237561	Candida albicans SC5314	3636526	0	live	EST1	CAALFM_C505470WA	Est1p	Est1p		5	NC_032093.1	1176356	1178194	plus	1		
237561	Candida albicans SC5314	3636492	0	live	GRF10	CAALFM_C505080WA	Grf10p	Grf10p		5	NC_032093.1	1119031	1121088	plus	1		
237561	Candida albicans SC5314	3636399	0	live	RER2	CAALFM_C505330CA	ditrans\polycis-polyprenyl diphosphate synthase	ditrans\polycis-polyprenyl diphosphate synthase		5	NC_032093.1	1154306	1155292	minus	1		
237561	Candida albicans SC5314	3636203	0	live	TYE7	CAALFM_C113140CA	Tye7p	Tye7p		1	NC_032089.1	2868818	2869627	minus	1		
237561	Candida albicans SC5314	3636192	0	live	RAD54	CAALFM_C113660WA	DNA-dependent ATPase	DNA-dependent ATPase		1	NC_032089.1	3003281	3005827	plus	1		
237561	Candida albicans SC5314	3636187	0	live	YBP1	CAALFM_C113960WA	Ybp1p	Ybp1p		1	NC_032089.1	3076534	3078465	plus	1		
237561	Candida albicans SC5314	3636148	0	live	ECM25	CAALFM_C113310WA	Ecm25p	Ecm25p		1	NC_032089.1	2902523	2904391	plus	1		
237561	Candida albicans SC5314	3636118	0	live	BNI1	CAALFM_C112960CA	formin	formin		1	NC_032089.1	2819824	2825022	minus	1		
237561	Candida albicans SC5314	3635823	0	live	SAC3	CAALFM_C202350CA	Sac3p	Sac3p		2	NC_032090.1	464454	468125	minus	1		
237561	Candida albicans SC5314	3635779	0	live	SMP2	CAALFM_C201550WA	phosphatidate phosphatase	phosphatidate phosphatase		2	NC_032090.1	277093	279438	plus	1		
237561	Candida albicans SC5314	3635750	0	live	SAM37	CAALFM_C202160WA	SAM complex subunit	SAM complex subunit		2	NC_032090.1	422849	423919	plus	1		
237561	Candida albicans SC5314	3635691	0	live	BGL2	CAALFM_C402250CA	glucan 1,3-beta-glucosidase	glucan 1,3-beta-glucosidase		4	NC_032092.1	444629	445555	minus	1		
237561	Candida albicans SC5314	3635659	0	live	CAT2	CAALFM_C402020WA	carnitine O-acetyltransferase	carnitine O-acetyltransferase		4	NC_032092.1	398110	400008	plus	1		
237561	Candida albicans SC5314	3635585	0	live	FBA1	CAALFM_C401750CA	fructose-bisphosphate aldolase	fructose-bisphosphate aldolase		4	NC_032092.1	345920	346999	minus	1		
237561	Candida albicans SC5314	3635583	0	live	POL30	CAALFM_C401770WA	proliferating cell nuclear antigen	proliferating cell nuclear antigen		4	NC_032092.1	349059	349838	plus	1		
237561	Candida albicans SC5314	3635233	0	live	MCA1	CAALFM_C305190CA	Ca(2+)-dependent cysteine protease	Ca(2+)-dependent cysteine protease		3	NC_032091.1	1127463	1128809	minus	1		
237561	Candida albicans SC5314	3635232	0	live	RHB1	CAALFM_C305180WA	putative GTPase	putative GTPase		3	NC_032091.1	1126468	1127022	plus	1		
237561	Candida albicans SC5314	3635183	0	live	KRE9	CAALFM_C304180WA	Kre9p	Kre9p		3	NC_032091.1	870556	871371	plus	1		
237561	Candida albicans SC5314	3634944	0	live	SSU81	CAALFM_C109140CA	osmosensor	osmosensor		1	NC_032089.1	1999453	2000619	minus	1		
237561	Candida albicans SC5314	3634810	0	live	ERO1	CAALFM_C110040WA	ER oxidoreductin	ER oxidoreductin		1	NC_032089.1	2199783	2201525	plus	1		
237561	Candida albicans SC5314	3643506	0	live	RFA2	CAALFM_C207120WA	Rfa2p	Rfa2p		2	NC_032090.1	1452374	1453192	plus	1		
237561	Candida albicans SC5314	3636506	0	live	TIP41	CAALFM_C504520WA	Tip41p	Tip41p		5	NC_032093.1	987850	989031	plus	1		
237561	Candida albicans SC5314	3646148	0	live	PHO85	CAALFM_C104520CA	cyclin-dependent serine/threonine-protein kinase	cyclin-dependent serine/threonine-protein kinase		1	NC_032089.1	932754	933831	minus	2		
237561	Candida albicans SC5314	3645633	0	live	RAD53	CAALFM_C303810WA	serine/threonine/tyrosine protein kinase	serine/threonine/tyrosine protein kinase		3	NC_032091.1	799968	802067	plus	1		
237561	Candida albicans SC5314	3637790	0	live	CST20	CAALFM_C502340CA	mitogen-activated protein kinase kinase kinase kinase	mitogen-activated protein kinase kinase kinase kinase		5	NC_032093.1	517861	521547	minus	1		
237561	Candida albicans SC5314	3636665	0	live	PPH21	CAALFM_C301600WA	phosphoprotein phosphatase 2A catalytic subunit	phosphoprotein phosphatase 2A catalytic subunit		3	NC_032091.1	351734	352816	plus	1		
237561	Candida albicans SC5314	3640190	0	live	TIF	CAALFM_C101350CA	translation initiation factor eIF4A	translation initiation factor eIF4A		1	NC_032089.1	263479	264672	minus	1		
237561	Candida albicans SC5314	3646665	0	live	LHP1	CAALFM_C107500CA	Lhp1p	Lhp1p		1	NC_032089.1	1623838	1624812	minus	1		
237561	Candida albicans SC5314	3644022	0	live	EXO84	CAALFM_C601280WA	exocyst subunit	exocyst subunit		6	NC_032094.1	245451	247826	plus	1		
237561	Candida albicans SC5314	3636627	0	live	PMC1	CAALFM_C301250WA	calcium-transporting ATPase	calcium-transporting ATPase		3	NC_032091.1	264875	268510	plus	1		
237561	Candida albicans SC5314	3648086	0	live	GDH3	CAALFM_C406120WA	glutamate dehydrogenase (NADP(+))	glutamate dehydrogenase (NADP(+))		4	NC_032092.1	1362406	1363776	plus	1		
237561	Candida albicans SC5314	3635855	0	live	SNF2	CAALFM_C202100WA	SWI/SNF catalytic subunit	SWI/SNF catalytic subunit		2	NC_032090.1	410199	415271	plus	1		
237561	Candida albicans SC5314	3635627	0	live	BEM1	CAALFM_C401410WA	phosphatidylinositol-3-phosphate-binding protein	phosphatidylinositol-3-phosphate-binding protein		4	NC_032092.1	292031	293929	plus	1		
237561	Candida albicans SC5314	3641930	0	live	TUB1	CAALFM_CR09120CA	alpha-tubulin	alpha-tubulin		R	NC_032096.1	1945291	1946851	minus	2		
237561	Candida albicans SC5314	3641733	0	live	AHR1	CAALFM_C306000WA	Ahr1p	Ahr1p		3	NC_032091.1	1362512	1364386	plus	1		
237561	Candida albicans SC5314	3640111	0	live	VMA4	CAALFM_CR01970CA	H(+)-transporting V1 sector ATPase subunit E	H(+)-transporting V1 sector ATPase subunit E		R	NC_032096.1	430298	431046	minus	2		
237561	Candida albicans SC5314	3638050	0	live	MCM1	CAALFM_C700890CA	transcription factor	transcription factor		7	NC_032095.1	188023	188811	minus	1		
237561	Candida albicans SC5314	3636951	0	live	HSP90	CAALFM_C702030WA	Hsp90 family chaperone	Hsp90 family chaperone		7	NC_032095.1	439525	441648	plus	1		
237561	Candida albicans SC5314	3636839	0	live	RPP1A	CAALFM_C103010WA	ribosomal protein P1A	ribosomal protein P1A		1	NC_032089.1	630193	630513	plus	1		
237561	Candida albicans SC5314	3643884	0	live	MFG1	CAALFM_C208730WA	Mfg1p	Mfg1p		2	NC_032090.1	1774396	1776672	plus	1		
237561	Candida albicans SC5314	3642780	0	live	PDC11	CAALFM_C406570CA	indolepyruvate decarboxylase 1	indolepyruvate decarboxylase 1		4	NC_032092.1	1468068	1469771	minus	1		
237561	Candida albicans SC5314	3636810	0	live	BMH1	CAALFM_C103220CA	14-3-3 family protein	14-3-3 family protein		1	NC_032089.1	675074	675868	minus	1		
237561	Candida albicans SC5314	3641025	0	live	RPL15A	CAALFM_CR04100CA	ribosomal 60S subunit protein L15B	ribosomal 60S subunit protein L15B		R	NC_032096.1	920395	921009	minus	1		
237561	Candida albicans SC5314	3638524	0	live	TCC1	CAALFM_C307560WA	Tcc1p	Tcc1p		3	NC_032091.1	1729949	1732195	plus	1		
237561	Candida albicans SC5314	3640536	0	live	FKH2	CAALFM_C300670CA	forkhead family transcription factor	forkhead family transcription factor		3	NC_032091.1	113161	115300	minus	2		
237561	Candida albicans SC5314	3644531	0	live	HAP43	CAALFM_C111210CA	Hap43p	Hap43p		1	NC_032089.1	2464977	2466881	minus	1		
237561	Candida albicans SC5314	3644468	0	live	CPH1	CAALFM_C107370CA	homeodomain family transcription factor	homeodomain family transcription factor		1	NC_032089.1	1590522	1592492	minus	1		
237561	Candida albicans SC5314	3644103	0	live	MED18	CAALFM_C209300WA	Med18p	Med18p		2	NC_032090.1	1899244	1900299	plus	1		
237561	Candida albicans SC5314	3643149	0	live	SLA2	CAALFM_C703810WA	Sla2p	Sla2p		7	NC_032095.1	843505	846696	plus	1		
237561	Candida albicans SC5314	3637410	0	live	NBN1	CAALFM_C203430WA	histone acetyltransferase	histone acetyltransferase		2	NC_032090.1	718272	719168	plus	1		
237561	Candida albicans SC5314	3644847	0	live	PGI1	CAALFM_CR06340CA	glucose-6-phosphate isomerase	glucose-6-phosphate isomerase		R	NC_032096.1	1343151	1344803	minus	1		
237561	Candida albicans SC5314	3641403	0	live	LMO1	CAALFM_C703080WA	Lmo1p	Lmo1p		7	NC_032095.1	669562	671481	plus	2		
237561	Candida albicans SC5314	3637885	0	live	BEM3	CAALFM_C402310WA	Bem3p	Bem3p		4	NC_032092.1	457216	460641	plus	1		
237561	Candida albicans SC5314	3639667	0	live	MDH1	CAALFM_CR00540CA	malate dehydrogenase	malate dehydrogenase		R	NC_032096.1	127168	128181	minus	1		
237561	Candida albicans SC5314	3641751	0	live	OCH1	CAALFM_C306090CA	Och1p	Och1p		3	NC_032091.1	1385507	1386664	minus	1		
237561	Candida albicans SC5314	3637956	0	live	GPH1	CAALFM_C700930WA	glycogen phosphorylase	glycogen phosphorylase		7	NC_032095.1	195079	197781	plus	1		
237561	Candida albicans SC5314	3647606	0	live	CDC54	CAALFM_C112550CA	MCM DNA helicase complex subunit	MCM DNA helicase complex subunit		1	NC_032089.1	2738857	2741595	minus	1		
